municipality_code,municipality_name,prefecture,account_name,friends_count,population,registration_rate,population_category,line_url,updated_at
,久山町,福岡県,久山町,2793.0,9284.0,30.08,町,https://page.line.me/hisayama,2025-12-03
,粕屋町,福岡県,粕屋町,11407.0,48360.0,23.59,町,https://page.line.me/kasuya_town,2025-12-03
,芦屋町,福岡県,芦屋町,1623.0,12364.0,13.13,町,https://page.line.me/ashiya_town,2025-12-03
,水巻町,福岡県,水巻町,1736.0,27531.0,6.31,町,https://page.line.me/mizumaki_town,2025-12-03
,岡垣町,福岡県,岡垣町,7314.0,30482.0,23.99,町,https://page.line.me/okagaki,2025-12-03
,遠賀町,福岡県,遠賀町,5496.0,18414.0,29.85,町,https://page.line.me/onga_town,2025-12-03
,小竹町,福岡県,小竹町,1811.0,6542.0,27.68,町,https://page.line.me/kotake,2025-12-03
,鞍手町,福岡県,鞍手町,4318.0,14121.0,30.58,町,https://page.line.me/kurate,2025-12-03
,桂川町,福岡県,桂川町,1061.0,12231.0,8.67,町,https://page.line.me/keisen_town,2025-12-03
,筑前町,福岡県,筑前町,8615.0,30629.0,28.13,町,https://page.line.me/chikuzen,2025-12-03
,東峰村,福岡県,東峰村,819.0,1599.0,51.22,村,https://page.line.me/toho-village,2025-12-03
,大刀洗町,福岡県,大刀洗町,5607.0,15913.0,35.24,町,https://page.line.me/tachiarai.town,2025-12-03
,大木町,福岡県,大木町,3555.0,13257.0,26.82,町,https://page.line.me/ooki-town,2025-12-03
,広川町,福岡県,福岡県広川町,5948.0,19484.0,30.53,町,https://page.line.me/hirokawatown,2025-12-03
,香春町,福岡県,香春町,1631.0,9300.0,17.54,町,https://page.line.me/kawara_town,2025-12-03
,添田町,福岡県,添田町,3112.0,7529.0,41.33,町,https://page.line.me/soeda,2025-12-03
,糸田町,福岡県,糸田町,736.0,7667.0,9.6,町,https://page.line.me/itodatown,2025-12-03
,川崎町,福岡県,川崎町,3823.0,13497.0,28.32,町,https://page.line.me/kawasaki_fukuoka,2025-12-03
,赤村,福岡県,赤村,252.0,2454.0,10.27,村,https://page.line.me/lineakamura,2025-12-03
,福智町,福岡県,福智町,5822.0,19616.0,29.68,町,https://page.line.me/fukuchitown,2025-12-03
,苅田町,福岡県,苅田町,9485.0,37729.0,25.14,町,https://page.line.me/kandatown,2025-12-03
,みやこ町,福岡県,みやこ町役場,1516.0,17027.0,8.9,町,https://page.line.me/miyako-town,2025-12-03
,吉富町,福岡県,吉富町,2340.0,6278.0,37.27,町,https://page.line.me/yoshitomitown,2025-12-03
,上毛町,福岡県,上毛町,1099.0,6729.0,16.33,町,https://page.line.me/kogetown,2025-12-03
,築上町,福岡県,築上町,5222.0,15464.0,33.77,町,https://page.line.me/town.chikujo,2025-12-03
,佐賀県,佐賀県,佐賀県,12777.0,781351.0,1.64,都道府県,https://page.line.me/saga_kouhou,2025-12-03
,佐賀市,佐賀県,佐賀市,24766.0,227117.0,10.9,市,https://page.line.me/sagacity,2025-12-03
,唐津市,佐賀県,唐津市,41413.0,110029.0,37.64,市,https://page.line.me/karatsushi,2025-12-03
,鳥栖市,佐賀県,佐賀県鳥栖市,5785.0,74692.0,7.75,市,https://page.line.me/tosu_city,2025-12-03
,多久市,佐賀県,多久市役所,1419.0,16855.0,8.42,市,https://page.line.me/takucity,2025-12-03
,伊万里市,佐賀県,佐賀県伊万里市,7703.0,49620.0,15.52,市,https://page.line.me/imari_city,2025-12-03
,武雄市,佐賀県,武雄市,1090.0,45735.0,2.38,市,https://page.line.me/takeocity,2025-12-03
,鹿島市,佐賀県,佐賀県鹿島市,11866.0,26138.0,45.4,市,https://page.line.me/kashimacity,2025-12-03
,小城市,佐賀県,小城市役所,7894.0,42776.0,18.45,市,https://page.line.me/ogicity,2025-12-03
,嬉野市,佐賀県,嬉野市役所,3656.0,24388.0,14.99,市,https://page.line.me/ureshino.city,2025-12-03
,神埼市,佐賀県,神埼市,12646.0,29655.0,42.64,市,https://page.line.me/kanzakicity,2025-12-03
,吉野ヶ里町,佐賀県,吉野ヶ里町,3427.0,16294.0,21.03,町,https://page.line.me/yoshinogari_town,2025-12-03
,基山町,佐賀県,基山町,5373.0,17476.0,30.75,町,https://page.line.me/kiyamatown,2025-12-03
,上峰町,佐賀県,佐賀県上峰町,4504.0,9613.0,46.85,町,https://page.line.me/kamimine-town,2025-12-03
,みやき町,佐賀県,みやき町,5823.0,25513.0,22.82,町,https://page.line.me/miyaki-town,2025-12-03
,玄海町,佐賀県,玄海町役場,1803.0,4902.0,36.78,町,https://page.line.me/genkai_town,2025-12-03
,大町町,佐賀県,佐賀県大町町,1139.0,5785.0,19.69,町,https://page.line.me/omachi_town,2025-12-03
,白石町,佐賀県,白石町,1424.0,20322.0,7.01,町,https://page.line.me/shiroishitown,2025-12-03
,太良町,佐賀県,太良町,1454.0,7251.0,20.05,町,https://page.line.me/taratown,2025-12-03
,長崎県,長崎県,長崎県,32068.0,1234361.0,2.6,都道府県,https://page.line.me/nagasakiken,2025-12-03
,長崎市,長崎県,長崎市,63312.0,383418.0,16.51,市,https://page.line.me/nagasakicity,2025-12-03
,佐世保市,長崎県,佐世保市,29180.0,226803.0,12.87,市,https://page.line.me/sasebocity,2025-12-03
,島原市,長崎県,島原市,10762.0,40246.0,26.74,市,https://page.line.me/shimabaracity,2025-12-03
,諫早市,長崎県,諫早市,44752.0,130355.0,34.33,市,https://page.line.me/isahaya-city,2025-12-03
,大村市,長崎県,大村市,34006.0,97678.0,34.81,市,https://page.line.me/omuracity,2025-12-03
,平戸市,長崎県,平戸市,6113.0,26296.0,23.25,市,https://page.line.me/hirado_city,2025-12-03
,松浦市,長崎県,松浦市,1241.0,19120.0,6.49,市,https://page.line.me/matsuuracity,2025-12-03
,対馬市,長崎県,対馬市,9999.0,25333.0,39.47,市,https://page.line.me/tsushima-island,2025-12-03
,壱岐市,長崎県,壱岐市,4692.0,22195.0,21.14,市,https://page.line.me/ikicity,2025-12-03
,五島市,長崎県,五島市,14003.0,31292.0,44.75,市,https://page.line.me/gotocity,2025-12-03
,西海市,長崎県,西海市,9808.0,23640.0,41.49,市,https://page.line.me/saikaisi,2025-12-03
,雲仙市,長崎県,雲仙市,4623.0,38497.0,12.01,市,https://page.line.me/unzencity,2025-12-03
,南島原市,長崎県,南島原市,10339.0,37651.0,27.46,市,https://page.line.me/minami-shimabara,2025-12-03
,長与町,長崎県,長与町【公式】ナガヨ　ミックン,11883.0,38722.0,30.69,町,https://page.line.me/nagayo-mikkun,2025-12-03
,時津町,長崎県,時津町,4880.0,28768.0,16.96,町,https://page.line.me/togitsu_town,2025-12-03
,東彼杵町,長崎県,東彼杵町,1630.0,7222.0,22.57,町,https://page.line.me/higashisonogitown,2025-12-03
,川棚町,長崎県,川棚町,7423.0,12304.0,60.33,町,https://page.line.me/kawatanatown,2025-12-03
,波佐見町,長崎県,波佐見町,6194.0,13780.0,44.95,町,https://page.line.me/hasamitown,2025-12-03
,小値賀町,長崎県,長崎県小値賀町,1185.0,2007.0,59.04,町,https://page.line.me/ojika_42383,2025-12-03
,佐々町,長崎県,佐々町,2847.0,13723.0,20.75,町,https://page.line.me/sazacho,2025-12-03
,新上五島町,長崎県,新上五島町,10034.0,15311.0,65.53,町,https://page.line.me/town-shinkamigoto,2025-12-03
,熊本県,熊本県,熊本県,33957.0,1683115.0,2.02,都道府県,https://page.line.me/kumamotopref,2025-12-03
,熊本市,熊本県,熊本市,199753.0,735455.0,27.16,市,https://page.line.me/kumamotocity,2025-12-03
,八代市,熊本県,八代市,13034.0,116379.0,11.2,市,https://page.line.me/info.yatsushiro,2025-12-03
,人吉市,熊本県,人吉市,7307.0,28565.0,25.58,市,https://page.line.me/hitoyoshi_city,2025-12-03
,荒尾市,熊本県,荒尾市,15270.0,47599.0,32.08,市,https://page.line.me/araocity,2025-12-03
,水俣市,熊本県,水俣市,4973.0,20909.0,23.78,市,https://page.line.me/minamata-city,2025-12-03
,玉名市,熊本県,玉名市,23627.0,60535.0,39.03,市,https://page.line.me/tamanacity,2025-12-03
,宇土市,熊本県,宇土市,6111.0,35032.0,17.44,市,https://page.line.me/utocity,2025-12-03
,上天草市,熊本県,上天草市,14472.0,21283.0,68.0,市,https://page.line.me/kamiamakusa,2025-12-03
,宇城市,熊本県,宇城市,18454.0,54397.0,33.92,市,https://page.line.me/ukicity,2025-12-03
,阿蘇市,熊本県,阿蘇市,1840.0,23268.0,7.91,市,https://page.line.me/asocity,2025-12-03
,天草市,熊本県,天草市,21032.0,67871.0,30.99,市,https://page.line.me/amakusa-city,2025-12-03
,合志市,熊本県,合志市,22794.0,64178.0,35.52,市,https://page.line.me/koshicity,2025-12-03
,美里町,熊本県,熊本県美里町,1373.0,8062.0,17.03,町,https://page.line.me/misato-town,2025-12-03
,玉東町,熊本県,玉東町,1289.0,4874.0,26.45,町,https://page.line.me/gyokutotown,2025-12-03
,南関町,熊本県,南関町,1568.0,7983.0,19.64,町,https://page.line.me/nankantown,2025-12-03
,長洲町,熊本県,長洲町,6738.0,14499.0,46.47,町,https://page.line.me/nagasutown,2025-12-03
,和水町,熊本県,和水町,4132.0,8511.0,48.55,町,https://page.line.me/nagomitown,2025-12-03
,大津町,熊本県,大津町,9175.0,36362.0,25.23,町,https://page.line.me/ozutown,2025-12-03
,菊陽町,熊本県,菊陽町,18290.0,44609.0,41.0,町,https://page.line.me/kikuyo,2025-12-03
,南小国町,熊本県,南小国町役場,1847.0,3556.0,51.94,町,https://page.line.me/minamioguni-machi,2025-12-03
,小国町,熊本県,熊本県阿蘇郡小国町,701.0,5858.0,11.97,町,https://page.line.me/kumamoto-oguni,2025-12-03
,高森町,熊本県,熊本県高森町,783.0,5331.0,14.69,町,https://page.line.me/072jxcgn,2025-12-03
,西原村,熊本県,西原村,1166.0,6802.0,17.14,村,https://page.line.me/nishihara.vill,2025-12-03
,南阿蘇村,熊本県,南阿蘇村役場,2295.0,9368.0,24.5,村,https://page.line.me/minamiaso,2025-12-03
,益城町,熊本県,益城町,3920.0,33534.0,11.69,町,https://page.line.me/mashikitown,2025-12-03
,山都町,熊本県,熊本県山都町,1380.0,11610.0,11.89,町,https://page.line.me/yamatocho,2025-12-03
,氷川町,熊本県,氷川町,2233.0,10001.0,22.33,町,https://page.line.me/hikawatown,2025-12-03
,芦北町,熊本県,芦北町,4889.0,13596.0,35.96,町,https://page.line.me/ashikita,2025-12-03
,津奈木町,熊本県,津奈木町,562.0,3806.0,14.77,町,https://page.line.me/town.tsunagi,2025-12-03
,錦町,熊本県,錦町,802.0,9713.0,8.26,町,https://page.line.me/nishikimachi,2025-12-03
,湯前町,熊本県,湯前町,702.0,3235.0,21.7,町,https://page.line.me/yunomae,2025-12-03
,水上村,熊本県,水上村,213.0,1796.0,11.86,村,https://page.line.me/mizukamimura,2025-12-03
,相良村,熊本県,相良村,297.0,3709.0,8.01,村,https://page.line.me/sagara.vill,2025-12-03
,五木村,熊本県,五木村,479.0,801.0,59.8,村,https://page.line.me/itsukimura435112,2025-12-03
,球磨村,熊本県,球磨村,2801.0,1589.0,176.27,村,https://page.line.me/kumavillage,2025-12-03
,あさぎり町,熊本県,あさぎり町,1237.0,13364.0,9.26,町,https://page.line.me/asagiri_town,2025-12-03
,大分県,大分県,大分県,22625.0,1074257.0,2.11,都道府県,https://page.line.me/oitapref,2025-12-03
,大分市,大分県,大分市,23777.0,468938.0,5.07,市,https://page.line.me/oitacity,2025-12-03
,別府市,大分県,別府市,31956.0,111388.0,28.69,市,https://page.line.me/beppucity,2025-12-03
,中津市,大分県,中津市,15636.0,80353.0,19.46,市,https://page.line.me/nakatsubosai,2025-12-03
,日田市,大分県,日田市,16826.0,57971.0,29.02,市,https://page.line.me/hitacity,2025-12-03
,佐伯市,大分県,佐伯市,8661.0,60497.0,14.32,市,https://page.line.me/saiki_city,2025-12-03
,臼杵市,大分県,臼杵市,7301.0,32726.0,22.31,市,https://page.line.me/0972-63-1111,2025-12-03
,津久見市,大分県,津久見市,894.0,13919.0,6.42,市,https://page.line.me/tsukumicity,2025-12-03
,竹田市,大分県,竹田市,3035.0,17906.0,16.95,市,https://page.line.me/taketacity,2025-12-03
,豊後高田市,大分県,豊後高田市,8183.0,21205.0,38.59,市,https://page.line.me/bungotakadacity,2025-12-03
,杵築市,大分県,杵築市,2069.0,25420.0,8.14,市,https://page.line.me/kitsuki-city,2025-12-03
,宇佐市,大分県,宇佐市,21879.0,48969.0,44.68,市,https://page.line.me/usacity_pr,2025-12-03
,豊後大野市,大分県,豊後大野市役所,2224.0,30251.0,7.35,市,https://page.line.me/bungoono-city,2025-12-03
,由布市,大分県,由布市,3789.0,32223.0,11.76,市,https://page.line.me/yufucity,2025-12-03
,国東市,大分県,国東市,2651.0,23650.0,11.21,市,https://page.line.me/kunisakicity,2025-12-03
,姫島村,大分県,大分県姫島村,998.0,1468.0,67.98,村,https://page.line.me/himeshimamura,2025-12-03
,日出町,大分県,日出町,9614.0,27005.0,35.6,町,https://page.line.me/hijitown,2025-12-03
,九重町,大分県,九重町,2128.0,7504.0,28.36,町,https://page.line.me/kokonoe_town,2025-12-03
,玖珠町,大分県,玖珠町,1676.0,12864.0,13.03,町,https://page.line.me/kusumachi,2025-12-03
,宮崎県,宮崎県,宮崎県,23978.0,1018859.0,2.35,都道府県,https://page.line.me/miyazakiken,2025-12-03
,宮崎市,宮崎県,宮崎市,50844.0,391237.0,13.0,市,https://page.line.me/miyazakicity,2025-12-03
,都城市,宮崎県,都城市,87148.0,159014.0,54.81,市,https://page.line.me/miyakonojo01,2025-12-03
,延岡市,宮崎県,延岡市,34769.0,109368.0,31.79,市,https://page.line.me/nobeokacity,2025-12-03
,日南市,宮崎県,日南市役所,6762.0,46045.0,14.69,市,https://page.line.me/nichinancity,2025-12-03
,小林市,宮崎県,小林市,9406.0,40223.0,23.38,市,https://page.line.me/kobayashi-city,2025-12-03
,日向市,宮崎県,日向市,21375.0,56030.0,38.15,市,https://page.line.me/hyugacity,2025-12-03
,串間市,宮崎県,串間市,13129.0,14657.0,89.57,市,https://page.line.me/kushima.city,2025-12-03
,西都市,宮崎県,西都市役所,6150.0,26740.0,23.0,市,https://page.line.me/saito_city,2025-12-03
,えびの市,宮崎県,えびの市,3872.0,15542.0,24.91,市,https://page.line.me/ebinocity,2025-12-03
,三股町,宮崎県,三股町,3858.0,25032.0,15.41,町,https://page.line.me/mimatatown,2025-12-03
,高原町,宮崎県,高原町,1595.0,7740.0,20.61,町,https://page.line.me/takaharucity,2025-12-03
,国富町,宮崎県,国富町,4654.0,17356.0,26.81,町,https://page.line.me/kunitomi_to_me,2025-12-03
,高鍋町,宮崎県,高鍋町,7645.0,18819.0,40.62,町,https://page.line.me/takanabe,2025-12-03
,新富町,宮崎県,新富町,7460.0,15709.0,47.49,町,https://page.line.me/shintomi,2025-12-03
,木城町,宮崎県,木城町,1032.0,4458.0,23.15,町,https://page.line.me/kijotown,2025-12-03
,川南町,宮崎県,川南町,2969.0,14012.0,21.19,町,https://page.line.me/kawaminami,2025-12-03
,都農町,宮崎県,都農町,2179.0,9297.0,23.44,町,https://page.line.me/tsunotown,2025-12-03
,門川町,宮崎県,門川町,1496.0,16371.0,9.14,町,https://page.line.me/kadogawacho,2025-12-03
,諸塚村,宮崎県,諸塚村役場,109.0,1252.0,8.71,村,https://page.line.me/morotsuka,2025-12-03
,椎葉村,宮崎県,椎葉村,751.0,2138.0,35.13,村,https://page.line.me/shiiba01,2025-12-03
,美郷町,宮崎県,宮崎県美郷町,1350.0,4084.0,33.06,町,https://page.line.me/misato0101,2025-12-03
,高千穂町,宮崎県,高千穂町,3727.0,10332.0,36.07,町,https://page.line.me/takachiho_town,2025-12-03
,日之影町,宮崎県,日之影町,1180.0,3102.0,38.04,町,https://page.line.me/hinokagetown,2025-12-03
,五ヶ瀬町,宮崎県,五ヶ瀬町,1271.0,2948.0,43.11,町,https://page.line.me/gokase1,2025-12-03
,鹿児島県,鹿児島県,鹿児島県庁,1010528.0,1512337.0,66.82,都道府県,https://page.line.me/pref.kagoshima,2025-12-03
,鹿児島市,鹿児島県,鹿児島市,116976.0,579202.0,20.2,市,https://page.line.me/kagoshimacity,2025-12-03
,鹿屋市,鹿児島県,鹿屋市,11398.0,96568.0,11.8,市,https://page.line.me/kanoyacity,2025-12-03
,阿久根市,鹿児島県,阿久根市,3901.0,17231.0,22.64,市,https://page.line.me/akunecity,2025-12-03
,出水市,鹿児島県,出水市,37517.0,49821.0,75.3,市,https://page.line.me/izumi_city,2025-12-03
,指宿市,鹿児島県,指宿市,18765.0,35913.0,52.25,市,https://page.line.me/ibusuki_city,2025-12-03
,西之表市,鹿児島県,西之表市,3074.0,13586.0,22.63,市,https://page.line.me/nishinoomotecity,2025-12-03
,垂水市,鹿児島県,垂水市,1474.0,12147.0,12.13,市,https://page.line.me/tarumizu_city,2025-12-03
,薩摩川内市,鹿児島県,薩摩川内市,19801.0,88016.0,22.5,市,https://page.line.me/satsumasendai_city,2025-12-03
,日置市,鹿児島県,日置市,7815.0,45043.0,17.35,市,https://page.line.me/hiokicity,2025-12-03
,曽於市,鹿児島県,曽於市,6633.0,29896.0,22.19,市,https://page.line.me/city.soo,2025-12-03
,いちき串木野市,鹿児島県,いちき串木野市,57715.0,25577.0,225.65,市,https://page.line.me/line.ick_city,2025-12-03
,南さつま市,鹿児島県,南さつま市,5832.0,30066.0,19.4,市,https://page.line.me/minamisatsuma_city,2025-12-03
,志布志市,鹿児島県,志布志市,8859.0,26867.0,32.97,市,https://page.line.me/shibushicity,2025-12-03
,奄美市,鹿児島県,奄美市,12553.0,38486.0,32.62,市,https://page.line.me/amami_city,2025-12-03
,南九州市,鹿児島県,南九州市役所,49433.0,29650.0,166.72,市,https://page.line.me/minamikyushu_city,2025-12-03
,伊佐市,鹿児島県,伊佐市,3861.0,21561.0,17.91,市,https://page.line.me/isashi,2025-12-03
,姶良市,鹿児島県,姶良市,16223.0,76781.0,21.13,市,https://page.line.me/airacity,2025-12-03
,さつま町,鹿児島県,さつま町,7603.0,17921.0,42.43,町,https://page.line.me/satsumatown,2025-12-03
,長島町,鹿児島県,長島町,2229.0,8654.0,25.76,町,https://page.line.me/nagashima.town,2025-12-03
,湧水町,鹿児島県,湧水町,2582.0,8243.0,31.32,町,https://page.line.me/yusuitown,2025-12-03
,大崎町,鹿児島県,大崎町,4714.0,11374.0,41.45,町,https://page.line.me/kagoshima-osaki,2025-12-03
,錦江町,鹿児島県,錦江町,152.0,5736.0,2.65,町,https://page.line.me/675ttluh,2025-12-03
,南大隅町,鹿児島県,南大隅町,1485.0,5330.0,27.86,町,https://page.line.me/minamiosumitown,2025-12-03
,肝付町,鹿児島県,鹿児島県肝付町,1732.0,12552.0,13.8,町,https://page.line.me/town.kimotsuki,2025-12-03
,中種子町,鹿児島県,中種子町,920.0,6769.0,13.59,町,https://page.line.me/nakatanetown,2025-12-03
,南種子町,鹿児島県,南種子町,8139.0,4974.0,163.63,町,https://page.line.me/rocket_minamitane,2025-12-03
,屋久島町,鹿児島県,屋久島町,2643.0,10874.0,24.31,町,https://page.line.me/yakushima_town,2025-12-03
,大和村,鹿児島県,大和村,627.0,1292.0,48.53,村,https://page.line.me/yamatoson,2025-12-03
,瀬戸内町,鹿児島県,瀬戸内町,1888.0,7684.0,24.57,町,https://page.line.me/setouchitown,2025-12-03
,龍郷町,鹿児島県,龍郷町,1069.0,5689.0,18.79,町,https://page.line.me/tatsugo,2025-12-03
,喜界町,鹿児島県,喜界町,1731.0,5973.0,28.98,町,https://page.line.me/kikai_town,2025-12-03
,徳之島町,鹿児島県,徳之島町,935.0,9229.0,10.13,町,https://page.line.me/tokunoshimatown,2025-12-03
,天城町,鹿児島県,天城町,552.0,5047.0,10.94,町,https://page.line.me/town.amagi,2025-12-03
,伊仙町,鹿児島県,伊仙町,907.0,5593.0,16.22,町,https://page.line.me/isen_city,2025-12-03
,和泊町,鹿児島県,和泊町役場,2578.0,5683.0,45.36,町,https://page.line.me/wadomari-town,2025-12-03
,知名町,鹿児島県,知名町,2773.0,5195.0,53.38,町,https://page.line.me/china-town,2025-12-03
,与論町,鹿児島県,与論町,666.0,4859.0,13.71,町,https://page.line.me/yoron,2025-12-03
,沖縄県,沖縄県,沖縄県,27320.0,1466454.0,1.86,都道府県,https://page.line.me/okinawa-government,2025-12-03
,那覇市,沖縄県,那覇市,49480.0,309197.0,16.0,市,https://page.line.me/kouhou.nahacity,2025-12-03
,宜野湾市,沖縄県,沖縄県宜野湾市,14550.0,100158.0,14.53,市,https://page.line.me/okinawa-ginowan,2025-12-03
,石垣市,沖縄県,石垣市,44652.0,47451.0,94.1,市,https://page.line.me/xat.0000132795.amo,2025-12-03
,浦添市,沖縄県,浦添市,30907.0,115621.0,26.73,市,https://page.line.me/urasoecity,2025-12-03
,名護市,沖縄県,名護市,13432.0,65138.0,20.62,市,https://page.line.me/nagocity,2025-12-03
,糸満市,沖縄県,糸満市,6019.0,60948.0,9.88,市,https://page.line.me/itomancity,2025-12-03
,沖縄市,沖縄県,沖縄県沖縄市,29500.0,141409.0,20.86,市,https://page.line.me/okinawacity,2025-12-03
,豊見城市,沖縄県,豊見城市,14970.0,64950.0,23.05,市,https://page.line.me/tomigusuku_city,2025-12-03
,うるま市,沖縄県,沖縄県うるま市,34044.0,127471.0,26.71,市,https://page.line.me/uruma,2025-12-03
,宮古島市,沖縄県,宮古島市,24002.0,52974.0,45.31,市,https://page.line.me/miyakojima-city,2025-12-03
,南城市,沖縄県,南城市,14615.0,46467.0,31.45,市,https://page.line.me/nanjo.city,2025-12-03
,大宜味村,沖縄県,大宜味村,1077.0,2921.0,36.87,村,https://page.line.me/ogimi,2025-12-03
,東村,沖縄県,東村,1380.0,1536.0,89.84,村,https://page.line.me/higashi-vill,2025-12-03
,今帰仁村,沖縄県,今帰仁村,2081.0,8689.0,23.95,村,https://page.line.me/nakijin2021,2025-12-03
,本部町,沖縄県,本部町,1635.0,12270.0,13.33,町,https://page.line.me/motobu,2025-12-03
,恩納村,沖縄県,恩納村,4356.0,11302.0,38.54,村,https://page.line.me/onna-sangonomura,2025-12-03
,宜野座村,沖縄県,宜野座村,4182.0,6263.0,66.77,村,https://page.line.me/ginoza2018,2025-12-03
,金武町,沖縄県,金武町,8734.0,10835.0,80.61,町,https://page.line.me/kin_town,2025-12-03
,読谷村,沖縄県,読谷村,26156.0,41867.0,62.47,村,https://page.line.me/yomitanvill,2025-12-03
,嘉手納町,沖縄県,嘉手納町,7336.0,13000.0,56.43,町,https://page.line.me/kadena,2025-12-03
,北谷町,沖縄県,北谷町,5301.0,28507.0,18.6,町,https://page.line.me/chatan.town,2025-12-03
,北中城村,沖縄県,北中城村,6125.0,18172.0,33.71,村,https://page.line.me/kitanaka.vill,2025-12-03
,中城村,沖縄県,沖縄県中城村,3082.0,23024.0,13.39,村,https://page.line.me/nakagusuku,2025-12-03
,西原町,沖縄県,西原町,4380.0,35134.0,12.47,町,https://page.line.me/nishihara_town,2025-12-03
,与那原町,沖縄県,沖縄県与那原町,13965.0,19374.0,72.08,町,https://page.line.me/yonabarutown,2025-12-03
,南風原町,沖縄県,南風原町,4872.0,41585.0,11.72,町,https://page.line.me/haebaru,2025-12-03
,渡嘉敷村,沖縄県,渡嘉敷村,313.0,650.0,48.15,村,https://page.line.me/tokashiki.vill,2025-12-03
,座間味村,沖縄県,座間味村,611.0,838.0,72.91,村,https://page.line.me/zamami_vill,2025-12-03
,南大東村,沖縄県,南大東村,872.0,1208.0,72.19,村,https://page.line.me/minami_daito,2025-12-03
,北大東村,沖縄県,北大東村役場,266.0,566.0,47.0,村,https://page.line.me/kitadaito,2025-12-03
,久米島町,沖縄県,久米島町,4581.0,6474.0,70.76,町,https://page.line.me/kumejima,2025-12-03
,八重瀬町,沖縄県,八重瀬町,8290.0,32725.0,25.33,町,https://page.line.me/yaese,2025-12-03
,竹富町,沖縄県,竹富町,6434.0,3828.0,168.08,町,https://page.line.me/taketomicho,2025-12-03
,与那国町,沖縄県,与那国町役場,1801.0,1635.0,110.15,町,https://page.line.me/129-yona.nanta_ten,2025-12-03

